operon_name,n_genes,confidence,r_standard,r_operon,delta
minCDE,3,,0.4769337875305726,0.5364942422375916,0.059560454707018984
tyrTV-tpr,2,Weak,0.4529289207798803,0.3446087416582632,-0.10832017912161707
purMN,2,,0.3291711150241863,0.3828305207667743,0.05365940574258804
rsmD-yhhL,2,Weak,-0.11442621213201704,-0.07403663272886706,0.04038957940314998
dmsABC,2,Weak,0.18725468181223473,0.10814093738827087,-0.07911374442396386
ygfB-pepP-ubiHI,4,Weak,0.379408162338651,0.36378844498003265,-0.015619717358618335
map-glnD-dapD,3,Weak,0.2953670950532262,0.2717196046522952,-0.023647490400931004
pabB-nudL,2,Weak,0.15244748255889,0.3765833877996613,0.22413590524077126
purHD,2,,0.3139781081174799,0.24661488977602056,-0.06736321834145934
ytjB-lplA,2,Weak,0.2550520281471532,0.34730497061675675,0.09225294246960353
yjiXA,2,Weak,0.08000260356758378,0.48444704444180475,0.404444440874221
yjeNO,2,Weak,0.2676559406685185,0.05238367836375676,-0.21527226230476174
glmUS,2,Weak,0.7576057694533204,0.6933894519087608,-0.06421631754455959
rpsP-rimM-trmD-rplS,4,Strong,0.2506803741838749,0.11714468381979247,-0.13353569036408242
nuoABCEFGHIJKLMN,13,Weak,0.4943690620686718,0.4534306983060638,-0.04093836376260801
marRAB,3,Weak,0.5534401576029151,0.5857422488095706,0.0323020912066555
fruBKA,3,Weak,0.6847316294430746,0.5923477551979718,-0.09238387424510286
ubiT-yhbS,2,Weak,0.4345422449186783,0.2660290733002383,-0.16851317161844004
paaABCDEFGHIJK,2,Weak,-0.13952572129543575,0.3389582088591686,0.47848393015460433
yhfG-fic-pabA,2,Weak,0.3533909227057204,0.4872064307147319,0.13381550800901149
dinG-ybiB,2,Weak,-0.048368793781288666,0.3243540517450044,0.3727228455262931
mnt-btuF-yadS,3,Weak,0.43218889660553145,0.3268240956559126,-0.10536480094961886
tolB-pal-ybgF,3,Strong,0.5010789095853668,0.43883531710992124,-0.062243592475445586
sad-glsB-yneG,3,Weak,-0.11401700785847253,0.18141499275176076,0.2954320006102333
yecM-cutC,2,Weak,0.09502095045050375,0.545036271356727,0.4500153209062233
letAB,2,Weak,0.2885379656625404,0.12727123475614063,-0.16126673090639979
rhsD-ybbC-ylbH-ybbD,2,Weak,0.39037980023213165,0.7069172018159194,0.3165374015837878
exbBD,2,Weak,0.24481026040763612,0.3248003866498346,0.0799901262421985
mepK-gloC,2,Weak,0.5576132335134393,0.49857425822816387,-0.05903897528527541
folC-dedD,2,Weak,0.5636996960120044,0.4185611015472007,-0.1451385944648037
entCEBA-ybdB,5,Weak,0.5637348907966255,0.557514579078179,-0.006220311718446503
ybjQ-amiD,2,Weak,-0.06945150024680181,0.19530017719621431,0.26475167744301614
sohA-yhaV,2,Weak,0.3900678249116071,0.27587275959561447,-0.1141950653159926
leuLABCD,4,Weak,0.1799616665267335,0.4329953745398513,0.2530337080131178
cyoABCDE,5,,0.8014918771098094,0.7456443584186465,-0.05584751869116289
pstSCAB-phoU,5,Weak,0.6117684100177858,0.5925953396300445,-0.019173070387741298
iscRSUA,4,Weak,0.47953127587274674,0.45020248675785474,-0.029328789114892007
emrRAB,3,Strong,0.1589517149744446,0.21390137408197982,0.054949659107535215
fes-ybdZ-entF-fepE,2,,0.5166539500496531,0.5583802489081312,0.04172629885847812
gfcBCD,3,Weak,0.32278279008349703,0.4262757559002419,0.10349296581674489
ubiCA,2,,0.5667798637010683,0.5918317579315646,0.025051894230496363
rpsB-tsf,3,,0.5640633000328147,0.5886967174433927,0.024633417410578007
manXYZ-yobD,4,Weak,0.46441681445644384,0.5274789113474071,0.06306209689096326
ycjXF-tyrR,3,Weak,0.132940517753501,0.27016619941270187,0.13722568165920088
fdoGHI-fdhE,4,,0.7869925663005394,0.7060457710829828,-0.08094679521755654
ygiF-glnE,2,Weak,0.20531696834654597,0.26888122839072576,0.06356426004417978
groSL,2,Weak,0.9252820222410748,0.9024541080965892,-0.022827914144485595
hypABCDE-fhlA,4,Weak,0.20342539406534388,0.320726010172048,0.11730061610670411
yraIJK,2,Weak,0.12347988580376018,0.4091488328970337,0.2856689470932735
hemA-prfA-prmC,3,Strong,0.530628052857746,0.5691601972304531,0.03853214437270713
rapA-rluA,2,Weak,0.5179811021201884,0.5324450705040991,0.01446396838391062
modABC,3,,0.19651367151356314,0.35301404451206725,0.1565003729985041
bcsABZC,4,Weak,0.29486841001643244,0.2568606476741742,-0.03800776234225822
yggSTU-rdgB-hemW,5,Weak,0.2922988018541144,0.27970016319238616,-0.012598638661728223
acrAB,2,Weak,0.7478767797554797,0.7613798097137595,0.013503029958279789
serC-aroA,2,Weak,0.7539617852091697,0.6003102923303276,-0.15365149287884206
frdABCD,4,Weak,0.14756741142224214,0.4243481495863693,0.2767807381641272
sfsA-dksA,3,Strong,0.38604171927523834,0.3076128330763661,-0.07842888619887223
dcuSR,2,Weak,0.28722698583019857,0.4169220127954295,0.12969502696523094
srkA-dsbA,2,Weak,0.0017875559038322312,0.1348481374115157,0.13306058150768346
ecnAB,2,Weak,0.4257335336176286,0.27619309975224365,-0.14954043386538496
tatABC,4,Weak,0.36667943853181745,0.3343496162285396,-0.032329822303277855
pqiABC,3,Weak,0.39074914091105106,0.5474171640387624,0.15666802312771133
thrLABC,3,Weak,0.6285081724379662,0.5760405092558863,-0.05246766318207985
yciZT,2,Weak,0.473813772865239,0.5757408555082953,0.10192708264305633
pdxH-tyrS-pdxY,3,Weak,-0.018898579071571473,0.17843116039149476,0.19732973946306623
ugpBAECQ,3,Weak,0.01417584700174443,0.10896227045805397,0.09478642345630954
rplM-rpsI,2,Weak,0.169338854242729,0.1815486463959686,0.012209792153239613
chpSB,2,,0.28464666296662616,0.4356263204877529,0.15097965752112674
leuQPV,3,Weak,0.2782178706873992,0.3196793174151611,0.041461446727761864
bepA-yfgD,2,Weak,0.15277378497013236,0.09461447462356451,-0.05815931034656785
argT-hisJQMP,5,Weak,0.29415508643898536,0.27704378704798627,-0.01711129939099909
malXY,2,Weak,0.33329871727067073,0.5439947260234126,0.21069600875274186
aceBAK,3,Weak,0.7143376290332885,0.7416168107722095,0.027279181738921077
ackA-pta,2,Strong,0.7925883227031585,0.9048597952104783,0.11227147250731984
gpmM-envC-yibQ,3,Weak,0.2361624745126529,0.16246863740365988,-0.07369383710899302
hiuH-msrPQ,2,Weak,0.1863901002571171,0.2958491732109507,0.10945907295383361
rph-pyrE,2,Weak,-0.05909928793725497,0.34810155809702004,0.407200846034275
tpke11,2,Weak,0.7813460992548482,0.8026977219585367,0.02135162270368851
rlmE-ftsH,2,Strong,0.4652745124633986,0.6005370465027716,0.135262534039373
garPLRK-rnpB,2,Weak,-0.1633757495259781,0.1720370117220448,0.3354127612480229
accBC,2,Weak,0.6217674925100664,0.7132450410980937,0.09147754858802737
glcDEFGBA,2,Weak,-0.10252369347420247,-0.21309388448944042,-0.11057019101523795
yobA-yebZY,3,Weak,0.3798176878681077,0.6301073579700492,0.25028967010194153
flhDC,2,Strong,0.30514953509616344,0.5878689901625608,0.28271945506639734
yadV-htrE,2,Strong,0.6768645338409385,0.7327510397947541,0.05588650595381561
glgBXCAP,5,Weak,0.3550030576312845,0.4082680149357719,0.05326495730448744
ydcSTUV-patD,3,Weak,0.31342360081067366,0.45152394119991995,0.1381003403892463
glrR-glnB,2,Weak,0.13744800858988726,0.5185480907959857,0.3811000822060985
appCBA-yccB,3,Weak,0.2138059612331481,0.22718638358573343,0.013380422352585325
rirA-rfaQGPSBIJYZ-waaU,10,Weak,0.4889284048271864,0.435472106601428,-0.053456298225758425
wcaCDEF-gmd-fcl-gmm-wcaI-cpsBG-wcaJ-wzxC,5,Weak,0.8379044496760601,0.8627184470294402,0.02481399735338008
yobF-cspC,2,Weak,0.46772838347032764,0.37742907397738307,-0.09029930949294457
nanATEK-yhcH,2,Weak,0.05032807235851063,0.4495996904119234,0.39927161805341277
cysJIH,3,,0.04482103305484623,0.23909007978634111,0.1942690467314949
ecpBCDE,2,Weak,0.0223111990406311,0.442329751880351,0.4200185528397199
rnt-lhr,2,Weak,0.17313533874395612,0.3727895915562556,0.19965425281229945
carAB,2,Strong,0.26833063782625655,0.5129917563095189,0.24466111848326233
amiA-hemF,2,Strong,0.34228425853750766,0.4410802186878621,0.09879596015035447
kdtA-coaD,2,,0.49466970591785825,0.6471997256768451,0.1525300197589869
cydAB,2,Weak,0.5932992179884387,0.5443580788569355,-0.04894113913150311
napFDAGHBC-ccmABCDEFGH,11,,0.13246480164016064,0.15931571018794743,0.026850908547786795
ada-alkB,2,Weak,0.46528674479906756,0.5380582086660535,0.07277146386698591
yjjB-dnaTC-yjjA,3,Weak,0.4614407514172065,0.38261391446751447,-0.078826836949692
edd-eda,2,Strong,0.02809329917672345,0.25085491868500287,0.2227616195082794
dapA-nlpB,2,Weak,0.270545621222841,0.6039918642781493,0.33344624305530834
moaABCDE,5,Weak,0.23843350586544604,0.2052466407929266,-0.033186865072519445
relBE-hokD,2,Weak,0.06531899170986244,0.5221000034465582,0.4567810117366957
fepDGC,3,,0.31452126374940687,0.2330946959205914,-0.08142656782881547
cmtBA-yggPF-fumE-yggC,2,Weak,0.09059151228827268,0.051177930757655275,-0.03941358153061741
mlaFEDCB,5,Weak,0.38905685374274884,0.4291682968404579,0.04011144309770903
yciSM-pyrF-yciH,4,Weak,0.20663810851356668,0.2958769823491861,0.0892388738356194
ychQA-kdsA,3,Weak,0.49061487575248314,0.44475874277427535,-0.045856132978207786
glpEGR,2,Weak,0.5184983758060482,0.5259111936610238,0.007412817854975606
mutY-yggX-mltC-nupG,4,Weak,0.3550508572188196,0.5220639203112095,0.1670130630923899
macAB,2,Weak,0.184398911778021,0.20956470856858272,0.025165796790561717
bamA-hlpA-lpxD-fabZ-lpxAB-rnhB-dnaE,8,Weak,0.5646675422944124,0.5877922609464443,0.023124718652031917
rpmH-rnpA,2,Weak,0.48865188918097724,0.5495586530292398,0.060906763848262546
gntXY,2,Weak,0.36401873265353035,0.27156133109528047,-0.09245740155824989
glpTQ,2,Weak,0.1779533243642345,0.37855565644869926,0.20060233208446476
yibN-grxC-secB-gpsA,4,Weak,0.4751040192836684,0.4508989982703043,-0.024205021013364136
cvpA-purF-ubiX,3,Weak,0.3582182397530495,0.2241221092661422,-0.1340961304869073
aroL-yaiA-aroM,3,Weak,0.15098331893083672,0.3473541298651868,0.1963708109343501
mdoGH,2,Weak,0.6031376575969591,0.6733908235446671,0.07025316594770792
talA-tktB,2,Weak,0.7717471698108966,0.7977000363320419,0.025952866521145257
ydjA-selD-topB,3,Weak,0.3323868326526469,0.28932669438946795,-0.04306013826317895
rfaDFCL,4,Weak,0.5586911501545337,0.5347767471866266,-0.023914402967907145
gntRKU,3,Weak,0.21520029116641348,0.10565587097191358,-0.1095444201944999
radA-nadR,3,Weak,0.21432130852172712,0.3667989600777497,0.15247765155602258
ybgIJKL-nei,5,Weak,0.4186860535031377,0.40458011876401284,-0.014105934739124859
tapT-patZ,2,Weak,0.19785582104406588,0.3395723691218087,0.14171654807774284
gltI-sroC-gltJKL,5,,0.308343886287617,0.37399209567036623,0.06564820938274923
rssAB,2,Weak,0.35186808547735277,0.16145722412935448,-0.19041086134799828
dsbC-recJ-prfB,5,Weak,0.2639628624910445,0.25699827724742663,-0.006964585243617871
dhaKLM,3,Weak,0.24083672211512633,0.1381939037661518,-0.10264281834897454
rpsA-ihfB,3,Strong,0.2673404617076725,0.2949990063682749,0.027658544660602413
dcuB-fumB,2,Weak,-0.12631307164311084,0.28382049416120014,0.410133565804311
clpX-lon,3,Weak,0.5601106660100793,0.6043590207350338,0.044248354724954475
cobUST,3,Weak,0.4014139355412021,0.511656926550223,0.11024299100902091
focA-pflB,2,Strong,-0.056549493047931665,0.12326484082546331,0.17981433387339496
nemRA-gloA,3,Weak,0.5644551663122491,0.6777968965423476,0.11334173023009853
recAX,2,Weak,0.2836491766796132,0.43922290799948205,0.15557373131986885
alsRBACE,2,Weak,-0.10216012682473373,0.21486189701918226,0.317022023843916
nikABCDER,2,Weak,-0.1793051051844841,0.1364518413814524,0.31575694656593645
mreBCD,3,Weak,0.4566490573379201,0.4991009332148266,0.04245187587690652
galETKM,4,Strong,0.5850287383865667,0.5369566687788524,-0.04807206960771426
fucPIKUR,4,Weak,0.25446130112983456,0.4426940810282492,0.18823277989841464
hydN-hypF,2,Weak,-0.17545624902181928,0.3720097816973995,0.5474660307192187
ilvLXG_1G_2MEDA,5,Weak,0.27057355187830534,0.2655690709463313,-0.005004480931974031
fldA-uof-fur,3,Weak,0.4010705790794547,0.3906396811652344,-0.010430897914220305
yliM-ompX,2,Weak,0.4676292563614196,0.2924236964449101,-0.1752055599165095
menFD-yfbB-menBCE,6,,0.15363732475830813,0.15041579299270472,-0.0032215317656034137
holC-valS,2,Weak,0.4472480562742585,0.6210788134747578,0.1738307572004993
gspAB,2,Weak,-0.0778252012631519,0.03691964441814188,0.11474484568129378
hsdRMS,3,Weak,0.3982436438963847,0.3387762403709457,-0.059467403525439
aspA-dcuA,2,Weak,0.48045835201890585,0.3144677070168668,-0.16599064500203903
yicR-rpmBG-mutM,4,Weak,0.10534859007266895,0.10138738310530648,-0.003961206967362463
pspABCDE,4,Weak,0.10170801350444918,0.30368602856313814,0.20197801505868895
ribF-ileS-lspA-fkpB-ispH,5,Weak,0.489411789597965,0.4627262843358301,-0.026685505262134923
dxr-uppS-cdsA,2,Weak,0.6326965786136849,0.6237752967263396,-0.008921281887345311
deoCABD,4,Weak,0.3592871960366289,0.3920559330301794,0.032768736993550485
sdhCDAB-sucABCD-sdhX,8,Weak,0.35764249107074847,0.37001205437424656,0.012369563303498088
pdhR-aceEF-lpdA,4,Strong,0.4701862243101195,0.43055595107087696,-0.039630273239242564
epd-pgk-fbaA,3,Weak,0.5025855347178445,0.5193791961827002,0.016793661464855725
aroKB-damX-dam-rpe-gph-trpS,7,Strong,0.43963982141684804,0.42371657483880365,-0.015923246578044392
proVWX,2,Weak,0.15191951875178275,0.16552855442151165,0.013609035669728903
phoPQ,2,Weak,0.1340676333453329,0.21879626840738678,0.08472863506205389
nudB-yebC-ruvC,3,Weak,0.27383316681821485,0.41758088123597936,0.14374771441776452
pth-ychF,2,Strong,0.23863363064357843,0.37228749442975373,0.1336538637861753
alaA-yfbR,2,Weak,0.1446110581560341,0.1773548239976476,0.03274376584161351
yqhD-dkgA,2,Weak,0.06784224233395679,0.3964633689840051,0.3286211266500483
yjeFE-amiB-mutL-miaA-hfq-hflXKC,9,Weak,0.37593848275806185,0.35002848764789546,-0.025909995110166395
speAB,2,Weak,0.4972554313152732,0.6632664298533997,0.16601099853812645
ptsHI-crr,3,Weak,0.6764724464434858,0.7634110048142678,0.08693855837078202
dpiBA,2,Weak,-0.027928847104398094,0.054994958539684856,0.08292380564408294
relA-mazEF,4,Weak,0.5546136680212522,0.5930035944569186,0.03838992643566641
dsdXA,2,Weak,0.09779593760924551,0.43159969952806115,0.33380376191881567
rplKAJL-rpoBC,6,Weak,0.12212490666711513,0.16694290849629062,0.04481800182917549
gcvTHP,3,Weak,0.48126129325604666,0.5576989856244791,0.0764376923684324
rcsDB,2,Weak,0.5536193970952641,0.47555705047351493,-0.07806234662174916
ahpCF,2,Weak,0.4529106140973116,0.3733192931548353,-0.07959132094247628
lptAB-rpoN-hpf-ptsN-rapZ-npr,11,Weak,0.510575530833101,0.5681589344005622,0.05758340356746117
mhpR-lacI,2,Weak,0.27076306292951485,0.30574242479979497,0.03497936187028011
ynfEFGH-dmsD,4,Weak,0.04289255398292768,0.30370015327518635,0.26080759929225866
dppABCDF,5,Weak,0.6182810736575419,0.5578887703255606,-0.06039230333198131
ssrS-ygfA,2,Weak,0.6345302403419841,0.748160156389066,0.11362991604708184
nrdAB-yfaE,3,Weak,0.7887562843990213,0.8551223614456559,0.06636607704663455
nlpD-rpoS,2,Weak,0.6769405541523454,0.710847008627563,0.03390645447521756
malPQ,2,Weak,0.18614988936006185,0.4654964336037472,0.2793465442436853
surA-pdxA-rsmA-apaGH,6,Weak,0.43785339257107125,0.4998716949074913,0.06201830233642003
pcnB-folK,2,Weak,0.613760402227336,0.6119479671664916,-0.0018124350608443862
rpmF-plsX-fabHDG,8,Weak,0.26130771832439714,0.2854309921098478,0.02412327378545065
cbrBC,2,Weak,0.5724647683004966,0.6988735316245088,0.12640876332401219
yfiR-dgcN-yfiB,3,Weak,0.16850212849971438,0.43555139290944594,0.26704926440973153
ychJ-purU,2,Weak,0.060494154364991753,0.06252378671659878,0.0020296323516070247
casDE-ygbTF,2,Weak,-0.008987780709510675,0.24004897415731122,0.2490367548668219
metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,11,Weak,0.4225835863626474,0.4716028351153721,0.049019248752724676
mqsRA,2,Weak,0.32618619532459864,0.3877177661515516,0.061531570826952986
hisLGDCBHAFI,8,Weak,0.3876012867417585,0.47638236698790576,0.08878108024614728
secG-leuU,2,Weak,0.5001334101609453,0.5769025304976516,0.07676912033670635
rseD-rpoE-rseABC,5,Weak,0.5918694960154103,0.5416744396593808,-0.0501950563560295
yajG-ampG,2,Weak,0.37069194531820004,0.48143803576279853,0.11074609044459849
ymdAB-clsC,2,Weak,0.1838672000224166,0.20130319592151036,0.017435995899093754
gadAX,2,Weak,0.6349523772240566,0.6611010690923815,0.026148691868324914
rpsLG-fusA-tufA,4,Weak,0.4791941664192511,0.42924326027857357,-0.04995090614067754
idnDOTR,2,Strong,-0.34864329263593447,-0.054438831834758374,0.29420446080117607
mraZW-ftsLIO-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,16,Weak,0.42927086838276407,0.4406748948317402,0.011404026448976146
gapA-yeaD,2,Weak,0.423790260210364,0.5225137760447731,0.09872351583440914
tolC-ygiBC,3,Strong,0.3472266940455302,0.404423274811027,0.05719658076549683
oppABCDF,5,Weak,0.7481570674359255,0.7526589682207944,0.004501900784868895
hdeAB-yhiD,2,Weak,0.2628856567402114,0.4633605841999888,0.2004749274597774
ybeD-lipB,2,Weak,0.24278049257381032,0.04737624649427988,-0.19540424607953044
mgtA,2,,0.2623135900198818,0.004815962915004891,-0.2574976271048769
degQS,2,Weak,0.3084729841730705,0.2620384099153962,-0.04643457425767433
sgrR-sroA-thiBPQ,5,Weak,0.1441375029735646,0.2335693326247395,0.08943182965117491
rnc-era-recO-pdxJ-acpS,5,Weak,0.27209465188956017,0.33068161491830367,0.0585869630287435
gltBDF,3,Weak,0.292922597268609,0.19881848468967198,-0.094104112578937
murQP-yfeW,3,Weak,0.30606762183931213,0.4934725074461161,0.18740488560680396
rnlAB,2,Weak,0.235358291054015,0.316715527523548,0.08135723646953297
artPIQM,4,Weak,0.3223682092312446,0.4442611671327126,0.12189295790146798
dnaAN-recF,3,Strong,0.9025823185336129,0.8731796201057502,-0.029402698427862695
pyrG-eno,2,Weak,0.22239799506674318,0.21340836065374502,-0.00898963441299816
thrS-infC-rpmI-rplT-pheMST-ihfA,7,Weak,0.2490475344064521,0.2174694209982711,-0.03157811340818101
glaH-lhgD-gabDTP-glaR,2,Weak,-0.14900058523447782,0.2657326182178408,0.41473320345231857
btuCED,3,Weak,0.13386266761099286,0.32786047712603633,0.19399780951504347
menA-rraA,2,Weak,0.4548020122651032,0.47020007460829816,0.015398062343194963
caiTABCDE,3,Weak,0.14894261212782337,0.4039211703542293,0.2549785582264059
ivbL-ilvBN-uhpABC,5,Weak,0.1688282116954534,0.24942147467118433,0.08059326297573094
fumAC,2,Weak,0.1450287914227393,0.28151306053744546,0.13648426911470615
rpsMKD-rpoA-rplQ,5,Weak,0.24309845845723038,0.26444292104975614,0.02134446259252576
rpsU-dnaG-rpoD,3,Weak,0.2678669165215786,0.24658206367867405,-0.021284852842904572
asnC-mioC-mnmG,4,Weak,0.16632909831886744,0.15987567542792933,-0.006453422890938115
poxB-ltaE-ybjT,4,Weak,0.32463645812651015,0.3132423965870867,-0.011394061539423461
glnAZLG,3,Weak,0.17916323712367474,0.17386655243461369,-0.005296684689061054
serV-argVYZQ,5,Weak,0.35661259872695994,0.48809459089967666,0.13148199217271672
acs-yjcHG,2,Weak,0.25622785511266083,0.19440751513244114,-0.061820339980219685
pntAB,2,Weak,0.7088409179617755,0.44067065099168723,-0.2681702669700883
gatYZABCD,5,Weak,0.45094284243304755,0.5648608059525183,0.11391796351947076
