operon_name,n_genes,confidence,r_standard,r_operon,delta
ybgTE,2,Weak,-0.40181026204975917,-0.1454156271014421,0.25639463494831705
guaBA,2,Weak,0.447231324429401,0.5741328060996653,0.12690148167026433
thiCEFSGH,5,,0.30441715473255637,0.2626306715417343,-0.041786483190822066
rppH-ptsP,2,Weak,0.12043167709496393,0.08470990023661427,-0.03572177685834965
pabC-mltG-tmk-holB-ycfH,5,Weak,0.3001418783647581,0.37300262691214275,0.07286074854738467
lldPRD,3,Weak,0.5391415990533965,0.4965567609692501,-0.042584838084146426
ispDF,2,Weak,0.22264300714154803,0.28438635010849433,0.06174334296694631
yqaBA,2,Weak,0.4454810219862538,0.4572551972388855,0.011774175252631747
bamB-der,2,Weak,0.6519311050354522,0.6159769568275313,-0.035954148207920866
hybOABCDEFG,7,Weak,0.13418725656487734,0.13005717370800196,-0.004130082856875383
nfrBA,2,,0.0711090444307508,0.2331846886004691,0.16207564416971829
nudF-yqiB-cpdA-yqiA-parE,5,Weak,0.2685371547745195,0.23333986429105807,-0.03519729048346143
ravA-viaA,2,Weak,0.24806153574155382,0.2549673865945029,0.006905850852949091
xanQ-guaD-ghxQ,2,Weak,-0.33359252622116453,0.10735959508761125,0.4409521213087758
wecA-wzzE-wecBC-rffGHC-wecE-wzxE-wecF-wzyE-rffM,11,Weak,0.601494013321774,0.6121498041710624,0.01065579084928836
sanA-yeiS,2,Weak,0.4434246469626362,0.34409536552314857,-0.09932928143948766
sbmA-yaiW,2,Weak,0.5522582812283767,0.519898549234315,-0.032359731994061725
lolA-rarA,2,Weak,0.8309523494728707,0.8157259860578854,-0.015226363414985289
def-fmt,2,Weak,0.5470304135822092,0.5194379648175764,-0.027592448764632738
ydgI-folM,2,Weak,0.48654405066487366,0.48478297555546146,-0.0017610751094122024
arsRBC,3,Weak,0.5230893935147365,0.5548367516465224,0.03174735813178586
dusB-fis,2,Weak,0.7349845191863634,0.7540181997249333,0.019033680538569908
codBA,2,Weak,0.42410493588068027,0.5700633413513664,0.14595840547068611
yaeQ-arfB-nlpE,3,Weak,0.296961285883399,0.4580528588433817,0.16109157295998272
moeAB,2,,0.006213504075105812,0.2584219128447914,0.2522084087696856
wbbIJK,3,Weak,0.8131628507628484,0.829619346384667,0.0164564956218185
ratA-yfjF,2,Weak,0.34759408969390604,0.11340821902000099,-0.23418587067390506
gspCDEFGHIJKLMO,4,Weak,0.19064646368895577,0.08276851611411266,-0.1078779475748431
htrG-cca,2,Weak,0.6629039501588597,0.7851512862498953,0.12224733609103555
nrdHIEF,3,Strong,0.41252108777396485,0.4855956246775301,0.07307453690356525
basRS,2,,0.2894675144997235,0.407177072870354,0.11770955837063046
purEK,2,,0.4702895943149103,0.23481589491866595,-0.23547369939624435
puuAP,2,Weak,0.3693548466623655,0.20494438401412451,-0.164410462648241
nudC-hemE-nfi,3,Weak,0.3467935720727378,0.2423840251357691,-0.10440954693696872
argX-hisR-leuT-proM,4,Weak,0.3145776051967324,0.3375503760453016,0.02297277084856919
yieEF,2,Weak,0.7561995803181011,0.7286848889855204,-0.027514691332580665
pdeI-dgcI,2,Weak,0.40354212368558723,0.44102449589446846,0.03748237220888123
yohJK,2,Weak,-0.26740165503534924,-0.15811221039973947,0.10928944463560977
arnBCADTEF,3,Weak,0.3055654374350263,0.3804080033562068,0.07484256592118049
wcaKLM,2,Weak,0.5935213658455998,0.6709684324801612,0.07744706663456147
yfbU-hxpA,2,Weak,0.32826104734352873,0.45855434260635547,0.13029329526282674
folP-glmM,2,Weak,0.359300081872246,0.3264702264012412,-0.03282985547100481
fdnGHI,2,,0.10231733165708295,0.15769423957454046,0.0553769079174575
mntR-ybiR,2,Weak,0.46370009074715723,0.38712366898970085,-0.07657642175745638
selAB,2,Weak,0.5488269647620568,0.5651869010926087,0.016359936330551883
tomB-hha,2,Weak,0.4785454068524684,0.5431271845046186,0.06458177765215023
lexA-dinF,2,Strong,0.6633302800613637,0.6573354248548741,-0.00599485520648968
yffB-dapE-ypfN,3,Weak,0.384403662289873,0.416237455115447,0.031833792825574025
eutBCLKR,5,Weak,0.054752858463030664,0.12037041663420851,0.06561755817117784
metZWV,3,Weak,0.23194758069703725,0.19505380194944508,-0.03689377874759217
hemCDXY,4,,0.37453060650758596,0.44150798298920896,0.066977376481623
mtlADR,3,Strong,0.16091507000844454,0.07901912017338414,-0.0818959498350604
yciK-btuR,2,Weak,0.31861332057265396,0.42919939304942745,0.11058607247677349
umpG-pcm,2,Weak,0.5477497609139674,0.5934289724019686,0.04567921148800114
aas-lplT,2,Weak,0.5449689869462374,0.5543084019507224,0.009339415004484986
hslVU,2,Weak,0.7420428521596241,0.7655223095680821,0.023479457408458027
kefFC,2,Weak,0.28405934215807577,0.3325980429254171,0.04853870076734135
ansA-pncA,2,Strong,0.11525481854914582,0.10274429306568714,-0.012510525483458684
rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,12,Weak,0.3731906943296612,0.40528213847098227,0.03209144414132109
ygcNOP,2,Weak,0.5383459938162166,0.6189094361213313,0.0805634423051147
ppk-ppx,2,Weak,0.6137862206403417,0.6401268661485009,0.026340645508159177
ydjXYZ-ynjABCD,4,Weak,0.1251647673860786,0.15094016413113684,0.025775396745058243
proQ-prc,2,Weak,0.26333479190326947,0.3292271951946599,0.06589240329139046
lysT-valT-lysW,3,Weak,0.46618377007587525,0.4104477627053631,-0.05573600737051215
psd-mscM,2,Weak,0.395693099080092,0.5418929099985668,0.14619981091847478
yabPQ,2,Weak,0.1710256688175933,0.1428783521239523,-0.028147316693640984
folX-yfcH,2,Weak,0.20959045930387524,0.3190595403542778,0.10946908105040257
yhiI-rbbA-yhhJ,3,Weak,0.4780794101538251,0.6080953082425625,0.13001589808873742
lgt-thyA,2,Weak,0.5620605853793411,0.5859451915626364,0.023884606183295243
yeeRST-cbeA-cbtA-yeeW,2,Weak,0.2720849669020056,0.3619618779520436,0.08987691105003798
zraSR,2,Weak,0.39866481305948304,0.5247601013601175,0.1260952883006345
dcm-vsr,2,,0.26500842261330965,0.37991915980604074,0.1149107371927311
dosCP,2,Weak,-0.058504308057814404,0.02710691462580112,0.08561122268361553
potABCD,4,,0.4516956148992241,0.5505724715014858,0.0988768566022617
yddAB,2,Weak,-0.11444860578598165,0.10080278330565133,0.215251389091633
sapABCDF,5,Weak,0.4192706274461182,0.4158025864566238,-0.003468040989494381
ymfED,2,Weak,0.3735628723382278,0.3658199132115846,-0.007742959126643245
tdcABCDEFG,4,Weak,0.19955526073394184,0.3677347650579244,0.16817950432398257
sufABCDSE,6,Weak,0.13713714709459374,0.16916979223630116,0.03203264514170742
glnHPQ,3,,0.6015491488322634,0.5748703016749528,-0.026678847157310615
kbl-tdh,2,,0.49961401454346455,0.470073039124181,-0.02954097541928352
ybgC-tolQRA,4,Strong,0.5395501167910125,0.4977157290496887,-0.04183438774132381
znuCB,2,Weak,0.5211484608659909,0.6578743174702988,0.13672585660430792
tehAB,2,Weak,-0.2571536160605,0.08485765708254771,0.34201127314304774
tamAB-ytfP,3,Weak,0.271039425145106,0.3444353896455568,0.07339596450045083
metBL,2,Strong,0.3619149833415804,0.3722494123604403,0.010334429018859892
yieP-hsrA,2,Weak,0.3175184389574608,0.3788573713102345,0.06133893235277371
modEF,2,Weak,-0.15092830781310582,0.1071558378232963,0.25808414563640214
nagBACD,4,Strong,0.3562204722594425,0.38835183282786395,0.032131360568421474
yecN-cmoAB,3,Weak,0.3796118403560855,0.3626954773248244,-0.016916363031261095
chbBCARFG,5,,0.36875266113309296,0.4041857322594405,0.035433071126347526
glyQS,2,Weak,0.7091563164627722,0.6783489908636855,-0.03080732559908672
yicJI,2,Weak,0.5175474325472299,0.4017182627745446,-0.11582916977268531
yobB-exoX,2,Weak,0.2847375137098366,0.48129082975204135,0.19655331604220477
dcyD-tcyLN,3,Weak,0.13034644445202165,0.10298056519715655,-0.027365879254865097
higBA,2,Weak,0.6875698945508613,0.5678661872891101,-0.11970370726175117
lolCDE,3,Weak,0.6107048080656593,0.6434240318415424,0.0327192237758831
hscBA-fdx-iscX,4,Weak,0.527659749872996,0.528972356660285,0.0013126067872889502
yihV-csqR,2,Weak,-0.2646569644760099,-0.2681286835821939,-0.0034717191061839903
lsrRK,2,Weak,0.23380416991745304,0.28397561328214466,0.05017144336469162
ftsYEX,3,Weak,0.41298485841472915,0.4782359289059153,0.06525107049118617
yecDE,2,Weak,0.2771301924754065,0.23231530354306895,-0.04481488893233754
rbsDACBZKR,6,Weak,0.4404081932491804,0.4781575198401543,0.03774932659097391
lepAB,2,Weak,0.7960020264057865,0.7568416061502871,-0.039160420255499484
panE-yajL,2,Weak,0.0682084767887976,0.09150108854941166,0.023292611760614063
ydhIJK,3,Weak,0.5208389781270747,0.5859385171620434,0.06509953903496868
yajC-secDF,4,Weak,0.6415950086797332,0.6449308670128585,0.00333585833312533
rcsF-trmO,2,Weak,0.42182717988209867,0.606312774858705,0.18448559497660638
yphCB,2,Weak,0.04592839781164007,0.23660930253941162,0.19068090472777155
iaaA-gsiABCD,5,Weak,0.20489387733480346,0.28061197076159344,0.07571809342678998
rpoZ-spoT-trmH-recG,4,Weak,0.6039257513168707,0.6043052068493604,0.0003794555324897475
yigGF,2,Weak,0.06556197808846762,0.23367087486821458,0.16810889677974697
efeOB,2,Weak,0.13989991377319608,0.2243722906005173,0.08447237682732123
glpFKX,3,Weak,0.3458813273972193,0.3949909150564436,0.04910958765922435
dut-slmA,2,Weak,0.31581313225757,0.30451385694482014,-0.011299275312749879
tsaB-yeaY,2,Weak,0.29139640736205225,0.3128589275924484,0.02146252023039613
secE-nusG,2,Weak,0.5680007400202682,0.4504630608627457,-0.11753767915752256
thrU-tyrU-glyT-thrT-tufB,5,Weak,0.5550102469597376,0.5420535121060814,-0.012956734853656116
hslR-hslO,3,Weak,0.46488207380133373,0.4151818326847834,-0.0497002411165503
sspAB,2,Strong,-0.02217716186362767,0.006786154751657772,0.028963316615285443
hprRS,2,Weak,-0.012904306471137212,0.030307860544429147,0.043212167015566356
aroF-tyrA,2,Weak,0.7691868814800376,0.7157999262699635,-0.05338695521007408
valZ-lysY,2,Weak,0.3269687144546949,0.35732092570544904,0.030352211250754157
fepA-entD,2,Weak,0.6475476961445314,0.6477070216325103,0.00015932548797881196
pyrSR-ypdC,3,Weak,-0.03654802332610934,0.24395219275477245,0.28050021608088177
glf-rfc,2,Weak,0.8208831464916213,0.8371279172318413,0.016244770740220016
rsfS-rlmH-mrdAB-rlpA,5,Weak,0.22080877019638914,0.2880590984496627,0.06725032825327357
leuS-lptE-holA-nadD-cobC,5,Weak,0.5233243952010316,0.5334361177899172,0.010111722588885597
melAB,2,Weak,0.2542178484876301,0.3723458884928566,0.11812804000522648
mobAB,2,Weak,0.2989654930566135,0.44423851544400145,0.14527302238738793
mdtABCD-baeSR,6,Weak,0.28618919581066954,0.34470412048951,0.05851492467884045
qseBC,2,Weak,0.04218515816557168,0.1552369575040765,0.11305179933850483
valVW,2,Weak,0.46605046308799897,0.5079908135847286,0.04194035049672967
yqjCDEK,4,Weak,0.11805489587653666,0.17495421543340772,0.05689931955687107
yifL-dapF-yigA-xerC-yigB,4,Weak,0.5052561774802484,0.516675087513982,0.01141891003373352
rsmE-gshB,2,Weak,0.40386465263664395,0.40159102105690386,-0.0022736315797400874
nirBDC-cysG,3,Weak,0.16808785717158484,0.193684540710413,0.025596683538828158
puuDRCBE,3,Weak,0.2003804700262565,0.3099852543156059,0.10960478428934942
ybjO-rlmC,2,Weak,0.08425307471266387,0.19529318857298983,0.11104011386032596
yqjA-mzrA,2,Weak,0.23967644769392188,0.43099655964796885,0.19132011195404697
fadBA,2,Weak,0.09190375808261082,0.5198830261372617,0.42797926805465086
ubiEJB,3,Strong,0.42193184295149216,0.40070702890551485,-0.021224814045977314
uvrYC,2,,0.6142701241286768,0.6094055130583351,-0.00486461107034164
atpIBEFHAGDC,9,Weak,0.3426961214029073,0.30998600574999896,-0.03271011565290832
prlC-yhiQ,2,Weak,0.43625299938082385,0.5939457068985271,0.15769270751770326
yhdN-zntR,2,Weak,0.3504119091491141,0.28214290228467925,-0.06826900686443482
yihXY-dtd-fabY,3,Weak,0.20185531677170268,0.1521460020924361,-0.04970931467926659
trpLEDCBA,5,Weak,0.3458848530930206,0.3420757138960179,-0.003809139197002709
mdtM-yjiN,2,Weak,0.3017989723515613,0.44257113191550257,0.1407721595639413
sdhE-ygfX,2,Weak,0.07779816123128626,-0.055605355724072464,-0.13340351695535874
yfeYX,2,Weak,0.3262891941259534,0.3742903136782388,0.048001119552285365
rhoL-rho,2,Weak,0.8164529508705684,0.8166153283255342,0.0001623774549658341
ytfQRT-yjfF,2,Weak,0.6031495144474981,0.7243901788891007,0.12124066444160264
rlmL-uup,2,Strong,0.5962668079925955,0.5314225668162691,-0.06484424117632637
xseB-ispA-dxs-yajO,4,Weak,0.40084951985165057,0.3974445218370793,-0.003404998014571281
gfcE-etp-etk,2,Weak,0.11294409233618147,0.09555867959800121,-0.017385412738180256
narGHJI,2,,0.2419796143414126,0.20895167756732236,-0.033027936774090244
dadAX,2,Weak,0.712583902376599,0.595105135543701,-0.11747876683289793
ampDE,2,,0.2527990920248196,0.42236684796085455,0.16956775593603496
yacC-speED,3,Weak,0.46461848531474126,0.4510699707387305,-0.01354851457601075
folD-ybcJ,2,Weak,0.2702590474490942,0.3296820800571067,0.059423032608012516
nrdDG,2,Weak,0.4718718705782172,0.5750596824235584,0.1031878118453412
araE-ygeA,2,Weak,0.27537167977426025,0.19636870178930335,-0.0790029779849569
yeiR-lpxT,2,Weak,0.10041605444096455,0.08408255172548294,-0.016333502715481604
btuB-murI,2,Weak,0.3689115842875645,0.46807571778094065,0.09916413349337616
tesA-ybbO,2,Weak,-0.056579749885595165,0.18119858247143525,0.23777833235703041
secMA-mutT,3,Strong,0.4362418788598421,0.4584183364765884,0.022176457616746303
argF-xynR,2,Weak,0.5024341578759914,0.37100771970934043,-0.131426438166651
cysPUWAM,2,,0.2152761080023485,0.10820091400035634,-0.10707519400199217
yjbQR,2,Weak,0.14037327469692915,0.2777373841752884,0.13736410947835928
ydgK-rsxABCDGE-nth,8,Strong,0.4118443345201633,0.43141828466268717,0.019573950142523888
uxaCA,2,Weak,0.5557325182326759,0.5297653033192892,-0.025967214913386716
yciCB,2,Weak,0.2811684926736488,0.20128590313346367,-0.07988258954018512
aaeXAB,2,Weak,0.23308660623213803,0.05959614513826491,-0.17349046109387312
ispG-sroE,2,Strong,0.45724101809290985,0.5203172735953868,0.06307625550247697
lptFG,2,Weak,0.5144395932958996,0.4252577284387725,-0.08918186485712709
ycdXY,2,Weak,0.2445398047321476,0.5088213446196809,0.2642815398875333
ruvAB,2,Weak,0.2551568136942472,0.30807916907592575,0.052922355381678554
tag-yiaC,2,Weak,0.6634310213983389,0.6088675825792975,-0.054563438819041354
coaE-zapD-yacG,3,Weak,0.3504599397826353,0.27974459732614654,-0.07071534245648875
rplU-rpmA-yhbE-obgE,4,Weak,0.07543118852514853,0.008653462534309634,-0.0667777259908389
mglBAC,3,Weak,0.30631746628351997,0.2800243092309725,-0.026293157052547478
cyuPA,2,Weak,0.4023783634607283,0.39300921634673897,-0.00936914711398934
nagK-cobB,2,Weak,0.5756980112769899,0.6230323592659336,0.04733434798894365
smtA-mukFEB,4,Weak,0.42273023584099434,0.4458839055838156,0.023153669742821237
yedEF,2,Weak,0.522509050030885,0.5635763177118294,0.041067267680944375
ybgQPOD,2,Weak,-0.017278291578651725,0.04725837747354026,0.06453666905219199
csdAE,2,Weak,0.4460535620606707,0.5338294205299555,0.08777585846928482
proBA,2,,0.50044773044877,0.5651125532878972,0.06466482283912722
treBC,2,Weak,0.09884899856629668,0.24422534752586939,0.1453763489595727
pldB-yigL,2,Weak,0.1835550232604774,0.35605733931998074,0.17250231605950334
nadA-pnuC,2,Weak,0.6897570652563738,0.6722812684191154,-0.017475796837258417
dinB-yafNOP,4,Weak,0.27894900721296917,0.32966128056346683,0.05071227335049766
ppiB-lpxH,2,Weak,0.3069684971965847,0.3980205354178275,0.0910520382212428
alaWX,2,Weak,0.1582199672457105,0.4475124685186636,0.28929250127295314
yefM-yoeB,2,Weak,0.7481904803081403,0.5367451715098087,-0.21144530879833157
fabR-yijD,2,Weak,0.42638680012662533,0.1227994927704554,-0.3035873073561699
srlAEBD-gutM-srlR-gutQ,3,Strong,0.2365577512286682,0.16705965461256134,-0.06949809661610687
lolB-ispE-prs,3,Weak,0.25973207355956673,0.36090507293673163,0.1011729993771649
metNIQ,3,Weak,0.3753055367440199,0.47264136849641547,0.09733583175239557
nanXY,2,Weak,0.21882424180029028,0.283320048673846,0.06449580687355574
glyW-cysT-leuZ,3,Weak,0.31772040251618655,0.33697859620033,0.019258193684143443
isrC-flu,2,Weak,0.31147789602402376,0.345184215769488,0.03370631974546423
recET-ralR-rcbA-xisR-intR,2,Weak,0.08749274203010705,0.1352412994376339,0.047748557407526857
fimAICDFGH,4,Strong,0.8273798718659924,0.8772795123023028,0.049899640436310455
panBC,2,Strong,0.48668542797563463,0.42901008725966505,-0.05767534071596958
ynbABCD,2,Weak,0.3492366336461397,0.6228758702469719,0.27363923660083217
yaeP-rof,2,Weak,0.18256834792391954,0.316951971374723,0.13438362345080343
pepQ-yigZ-trkH-hemG,4,Weak,0.3999319287469758,0.40362262777669117,0.003690699029715361
ybbAP,2,Weak,0.10911443068517111,0.32143587257812023,0.2123214418929491
malEFGH,2,Weak,0.15564715525821401,0.37016258495362303,0.21451542969540902
ligA-ypeB,2,Weak,0.44084390453660477,0.4766117479927864,0.035767843456181614
argCBH,3,Weak,0.33323651654116676,0.31624571206783997,-0.016990804473326793
nsrR-rnr-rlmB-yjfI,3,Weak,0.5709649979355567,0.585358880808243,0.014393882872686392
cpxRA,2,Weak,0.5535996514289386,0.5454380328401665,-0.00816161858877218
yheO-tusDCB,4,Weak,0.11534547701958457,0.15683555079702097,0.041490073777436395
ybjJI,2,Weak,0.7111045984756835,0.7678165000418259,0.056711901566142364
rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,11,Weak,0.18382688787498977,0.1883529068770581,0.004526019002068338
murB-birA,2,Weak,0.6403273924050836,0.7427116310403735,0.10238423863528989
kdpDE,2,Strong,0.23807583217519615,0.15113536221238486,-0.0869404699628113
rtcBA,2,Strong,-0.08871882099219343,-0.32602094368716333,-0.23730212269496992
yafDE,2,Weak,0.6536337196488772,0.614547222224988,-0.039086497423889144
cecR-ybhGFSR,4,Weak,0.09763434914679862,0.15597411643603776,0.05833976728923913
upp-uraA,2,Weak,0.626089816296625,0.5992689508883239,-0.026820865408301087
elbB-mtgA,2,Weak,0.1055219437711727,-0.07669424297892746,-0.18221618675010015
fhuACDB,4,Weak,0.5037492232474822,0.46973332561167425,-0.034015897635807923
fadIJ,2,,0.40776819602114484,0.632287126485166,0.22451893046402122
ydiJ-menI-ydiH,2,Weak,0.3400373027386032,0.485065270380956,0.14502796764235276
feoABC,3,Strong,0.32555626255480297,0.34566394349856006,0.02010768094375709
paaXY,2,Weak,0.2508742251403858,0.3786356492687309,0.12776142412834507
narXL,2,,0.4786862549270309,0.18077390781230548,-0.29791234711472536
ompR-envZ,2,Weak,0.1776722571788626,0.17318357648879232,-0.004488680690070274
holD-rimI-yjjG,3,Weak,0.2710744136853244,0.3539194647546255,0.08284505106930107
evgLAS,2,Weak,0.5618481622767415,0.6026820774826027,0.040833915205861215
potFGHI,4,Strong,0.2850671464703477,0.2919478968128585,0.0068807503425107885
fecIR,2,Strong,0.17758139618330954,0.23037352942581651,0.05279213324250698
frmRAB,3,Weak,0.4901388892879761,0.5712315200622557,0.08109263077427964
livKHMGF,5,Weak,0.34861791436824613,0.39874561574529926,0.050127701377053135
btsSR,2,Weak,0.13040288979633854,0.11605104481637964,-0.014351844979958908
nhaAR,2,Weak,0.41619784612173705,0.185259098648501,-0.23093874747323603
yejABEF,4,Weak,0.102506750479196,0.17961335498091316,0.07710660450171716
seqA-pgm,2,Weak,0.7757319439461894,0.761721850122993,-0.014010093823196401
trmB-yggL,2,Weak,0.269878958239461,0.3292929745898209,0.059414016350359866
rcnAB,2,Weak,0.08988006167841855,-0.20107675519220528,-0.2909568168706238
ymcE-gnsA,2,Weak,0.7374145006262833,0.6945951779335721,-0.04281932269271127
clsA-yciU,2,Weak,0.15277751959812916,0.5117066413766931,0.35892912177856395
gudPXD,2,Weak,0.33172130690790563,0.23069478393210988,-0.10102652297579576
yfeCD,2,Weak,0.19578734342336787,0.1378986735083034,-0.05788866991506447
ypeA-yfeZ,2,Weak,0.10642751835501692,0.05828440388431856,-0.048143114470698356
rluE-nudJ,2,Weak,0.6947180203565552,0.647987132154456,-0.04673088820209914
folE-yeiB,2,Weak,0.2579587188818052,0.27188203635332786,0.013923317471522645
ibpAB,2,Weak,-0.012018157735259867,0.16123942668761415,0.173257584422874
yjiHG-iadA,2,Weak,0.06043986729741082,0.18689148170709477,0.12645161440968394
ybeZYX-lnt,4,Weak,0.3175877615496258,0.3507262163000146,0.03313845475038879
fecABCDE,5,Weak,0.7402289915105299,0.7100105184198486,-0.030218473090681264
kefGB-yheV,2,Weak,0.27740718723338226,0.4576641988702036,0.18025701163682134
metT-leuW-glnUW-metU-glnVX,7,Weak,0.24891772819242397,0.29988758341434274,0.05096985522191877
ybjC-nfsA-rimK-ybjN,4,Weak,0.013557921567200355,0.019072416967167372,0.005514495399967017
ymgGD,2,Weak,0.8953368887998993,0.8789448241077622,-0.016392064692137054
udk-dcd,2,,0.16607773964781128,0.16004101259662729,-0.006036727051183993
yrdD-rimN-aroE-yrdB,4,Strong,0.2389846962492758,0.16293497776580976,-0.07604971848346603
yqaE-kbp,2,Weak,0.4650166876060986,0.11790363158393745,-0.34711305602216114
yfgHI,2,Weak,0.43257583442915143,0.5443932155475888,0.11181738111843736
hflD-purB,2,Weak,0.007997711733009588,0.024701327957847713,0.016703616224838125
thiMD,2,Weak,0.3689625715160302,0.34555552531950506,-0.023407046196525116
rstAB,2,,0.5336994555905676,0.4977393641152088,-0.035960091475358835
yihLM,2,Weak,0.5768039867790155,0.5296059327169703,-0.047198054062045136
rpsF-priB-rpsR-rplI,4,,0.03135307960004401,0.07456049704450612,0.04320741744446211
cusRS,2,Strong,-0.04262869623683213,0.11675984899426467,0.1593885452310968
ptrA-recBD,3,Weak,0.4681775427304628,0.46695553983833027,-0.0012220028921325343
creABCD,4,Weak,0.08761775785045373,0.1917009661184835,0.10408320826802978
sdaCB,2,Weak,0.8837047371236411,0.8922698959384122,0.008565158814771157
ygaZH,2,Weak,0.6001168296570196,0.44898737133416805,-0.15112945832285157
pdxB-usg-truA-dedA,4,Weak,0.2651943445936356,0.2753609935070356,0.010166648913399967
rfbBDACX,5,Weak,0.5750313507568698,0.5947061843576027,0.019674833600732855
nrdR-ribDE-nusB-thiL-pgpA,6,Weak,0.3134838971607336,0.37206562612371136,0.05858172896297775
ibaG-murA,2,Weak,0.5858028825565234,0.5768378722032849,-0.00896501035323849
qmcA-ybbJ,2,Weak,0.05934911451743871,-0.08198549269730486,-0.14133460721474356
minCDE,3,,0.4769337875305726,0.45681408314524763,-0.020119704385324955
tyrTV-tpr,2,Weak,0.4529289207798803,0.4327318367989046,-0.020197083980975694
purMN,2,,0.3291711150241863,0.5189624917041911,0.1897913766800048
rsmD-yhhL,2,Weak,-0.11442621213201704,-0.10996546614145306,0.00446074599056398
dmsABC,2,Weak,0.18725468181223473,0.1365287795766973,-0.05072590223553744
ygfB-pepP-ubiHI,4,Weak,0.379408162338651,0.4972420917127585,0.11783392937410753
map-glnD-dapD,3,Weak,0.2953670950532262,0.31675541146441644,0.02138831641119021
pabB-nudL,2,Weak,0.15244748255889,0.12875684006866664,-0.023690642490223374
purHD,2,,0.3139781081174799,0.19067350000953,-0.12330460810794988
ytjB-lplA,2,Weak,0.2550520281471532,0.35912809182700106,0.10407606367984784
yjiXA,2,Weak,0.08000260356758378,0.1253872232245301,0.04538461965694633
